store_nbr,city,state,store_type,cluster,promotion_bin,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
45,Quito,Pichincha,A,11,11-50,106,163,0.37075556729568265,0.46455030472064596,-0.0937947374249633,-0.07834729493530151,0.0,0.0028560624457804502,0.003717732884399551,0.0028584455667789,False,0.0,3735.9994273584907,3988.1370388904274,252.13761153193647,19.29245283018868
49,Quito,Pichincha,A,11,6-10,67,102,0.2478021106070854,0.3423247822606895,-0.09452267165360412,-0.05578037052850232,0.0,0.0008064385424926097,0.0023498877665544334,0.0017887205387205388,False,0.0,1693.110119402985,1919.5876357960394,226.47751639305443,8.402985074626866
32,Guayaquil,Guayas,C,3,1,27,51,0.3745396435117808,0.4702296459543847,-0.0956900024426039,-0.08083597537245413,0.0,0.000742413432397496,0.000946969696969697,0.0008943602693602694,False,0.0,88.45081481481482,89.96416583067045,1.5133510158556358,1.0
21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1,63,93,0.3320676592978021,0.4328987964842247,-0.10083113718642261,-0.07713243764596904,0.0,0.0013616960649009372,0.0022095959595959595,0.0016308922558922558,False,0.0,121.29265114285714,107.90961992400591,-13.383031218851226,1.0
7,Quito,Pichincha,D,8,6-10,78,77,0.27409267070183896,0.3785382764250842,-0.10444560572324524,-0.06816443458640672,0.0,0.001148618796540956,0.002735690235690236,0.0013503086419753086,False,0.0,1082.1773974358973,1258.427147380657,176.2497499447597,7.884615384615385
2,Quito,Pichincha,D,13,1,55,108,0.37211786084029713,0.481550514767394,-0.10943265392709689,-0.09341919591638342,0.0,0.0014928294430994232,0.0019290123456790122,0.001893939393939394,False,0.0,58.97478181818182,66.97663033730603,8.001848519124222,1.0
33,Quevedo,Los Rios,C,3,6-10,55,75,0.18257490941680185,0.2954486004053437,-0.11287369098854186,-0.05395627793292306,0.0,0.00035936133533511204,0.0019290123456790122,0.0013152356902356903,False,0.0,359.24976363636364,375.0491481259075,15.799384489543858,7.527272727272727
45,Quito,Pichincha,A,11,1,25,106,0.32103562593896107,0.43508981253958023,-0.11405418660061917,-0.08623927185370653,0.0,0.0005050483295282141,0.0008768237934904602,0.0018588664421997755,False,0.0,256.965444,259.9461581710985,2.980714171098516,1.0
35,Playas,Guayas,C,3,51+,9,21,0.14127403099475414,0.2560395066303014,-0.11476547563554726,-0.0455978771219814,0.0,3.520899711402659e-05,0.0003156565656565657,0.00036826599326599327,False,0.0,1115.7863333333332,1153.2953240121722,37.508990678838664,65.88888888888889
16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,2-5,47,99,0.3423501117067323,0.4623388045221165,-0.11998869281538421,-0.09655357118132775,0.0,0.0010797551321122822,0.0016484287317620652,0.001736111111111111,False,0.0,187.11227659574467,199.05568725380834,11.943410658063671,3.6595744680851063
29,Guayaquil,Guayas,E,10,1,65,86,0.3076716015455247,0.4282327102829169,-0.12056110873739218,-0.08872143975866449,0.0,0.0012060759355999018,0.0022797418630751964,0.0015081369248035915,False,0.0,101.90112307692308,106.2564958529515,4.35537277602842,1.0
30,Guayaquil,Guayas,C,3,6-10,13,46,0.25291583322836225,0.3760288719664962,-0.12311303873813395,-0.07743129385479884,0.0,0.00016299784399578272,0.00045594837261503927,0.0008066778900112234,False,0.0,171.15384615384616,184.47999717730755,13.326151023461382,7.384615384615385
45,Quito,Pichincha,A,11,0,271,563,0.35724279423938987,0.4881500665507943,-0.13090727231140442,-0.11066807343757784,0.0,0.006779266663704462,0.009504769921436588,0.009873035914702582,False,0.15867158671586715,186.28778649077492,190.01892914243973,3.731142651664829,0.0
11,Cayambe,Pichincha,B,6,2-5,49,98,0.3395104081221016,0.4722630054577492,-0.1327525973356476,-0.10776502910075005,0.0,0.001107104807229463,0.0017185746352413019,0.0017185746352413019,False,0.0,172.70585714285713,178.2323605198423,5.526503376985174,3.020408163265306
31,Babahoyo,Los Rios,B,10,1,61,77,0.285414206113235,0.4205445617174095,-0.13513035560417452,-0.09539645933883988,0.0,0.0009740191099626933,0.0021394500561167226,0.0013503086419753086,False,0.0,104.96631147540982,100.20114815632957,-4.765163319080261,1.0
46,Quito,Pichincha,A,14,11-50,91,160,0.2891147804616113,0.4385901149715526,-0.14947533450994127,-0.10877393266939404,0.0,0.0014909684480705948,0.0031916386083052748,0.0028058361391694723,False,0.0,2530.7209780219778,2889.0678600430324,358.3468820210544,20.736263736263737
30,Guayaquil,Guayas,C,3,2-5,67,139,0.3209424575836863,0.4714643389013723,-0.150521881317686,-0.11927456177585175,0.0,0.0013527440164157905,0.0023498877665544334,0.0024375701459034794,False,0.0,181.50167164179103,193.2964290996609,11.794757457869888,3.3582089552238807
13,Latacunga,Cotopaxi,C,15,2-5,55,94,0.22148780993797268,0.37995471922616664,-0.15846690928819396,-0.09530873871111561,0.0,0.0005288698611090538,0.0019290123456790122,0.0016484287317620652,False,0.0,139.6942,136.36806253729347,-3.3261374627065434,3.5090909090909093
49,Quito,Pichincha,A,11,11-50,101,161,0.20469837607079505,0.40323417650930066,-0.1985358004385056,-0.12069637593911323,0.0,0.0008295386767580337,0.003542368125701459,0.002823372615039282,False,0.0,2966.9432663366338,3376.734097802451,409.79083146581735,19.356435643564357
33,Quevedo,Los Rios,C,3,51+,13,48,0.14383209496892782,0.3627485730284018,-0.21891647805947398,-0.11089885569099106,0.0,5.271587697863657e-05,0.00045594837261503927,0.0008417508417508417,False,0.0,2716.0108461538466,2593.302009094955,-122.70883705889136,73.84615384615384
26,Guayaquil,Guayas,D,10,1,32,88,0.48561587239767356,0.7476177029312985,-0.2620018305336249,-0.32310945421171766,0.0,0.0014791839846639487,0.001122334455667789,0.0015432098765432098,False,0.0,74.44140609375,70.41757365962513,-4.02383243412486,1.0
5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1,33,86,0.2342599079277684,0.6673324448738455,-0.43307253694607706,-0.39045488751897744,0.0,0.00035497383911800085,0.0011574074074074073,0.0015081369248035915,False,0.0,64.15827272727273,60.992905040898144,-3.1653676863745823,1.0
