family,store_nbr,city,state,store_type,cluster,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
GROCERY II,12,Latacunga,Cotopaxi,C,15,16,32,0.6473729268907125,0.6531220716394698,-0.005749144748757318,-0.007476733991584994,0.0,0.001314363591342164,0.0005611672278338945,0.0005611672278338945,False,0.0,7.3125,11.986578327860231,4.674078327860231,0.3125
POULTRY,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16,32,0.25849181863762444,0.2643234932200504,-0.00583167458242595,-0.0030488887654634977,0.0,0.00020955597969426378,0.0005611672278338945,0.0005611672278338945,False,0.0,70.8079375,65.43536398181946,-5.372573518180539,1.6875
SCHOOL AND OFFICE SUPPLIES,35,Playas,Guayas,C,3,16,32,0.22497126478168836,0.23081645136289916,-0.005845186581210804,-0.0026641642422890605,0.0,0.00015873056191210343,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.2251896690598535,0.1626896690598535,0.0
HOME APPLIANCES,14,Riobamba,Chimborazo,C,7,16,32,0.320223406266921,0.32627696440599824,-0.006053558139077264,-0.003913627580803533,0.0,0.00032159745228371056,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.3675867942804008,0.3050867942804008,0.0
PRODUCE,33,Quevedo,Los Rios,C,3,16,32,0.10908787717864243,0.11528180614556256,-0.006193928966920129,-0.0013897298808404884,0.0,3.732152962285801e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,1416.8645625,1457.215983267286,40.35142076728587,24.625
SCHOOL AND OFFICE SUPPLIES,28,Guayaquil,Guayas,E,10,16,32,0.6220074834153343,0.628351057190484,-0.0063435737751497134,-0.00793174164772159,0.0,0.0012133823499482783,0.0005611672278338945,0.0005611672278338945,False,0.0625,2.1875,3.44838149668649,1.2608814966864899,0.0
BREAD/BAKERY,13,Latacunga,Cotopaxi,C,15,16,32,0.23275016720340622,0.23910409822796552,-0.006353931024559306,-0.0029981294561950353,0.0,0.00016989729217122755,0.0005611672278338945,0.0005611672278338945,False,0.0,120.375,131.14162802703586,10.76662802703585,8.5
PERSONAL CARE,20,Quito,Pichincha,B,6,16,32,0.15776116276707797,0.16425015414308405,-0.006488991376006087,-0.002089528658406406,0.0,7.805606451362209e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,416.75,378.37692446472687,-38.37307553527314,10.375
HOME CARE,10,Quito,Pichincha,C,15,16,32,0.1685098522073577,0.17506653999511657,-0.006556687787758864,-0.0022527231349162152,0.0,8.905474188474394e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,177.125,177.5914560141319,0.4664560141318814,6.875
PERSONAL CARE,45,Quito,Pichincha,A,11,16,32,0.12930184964284636,0.13603086875844422,-0.006729019115597867,-0.001785428934115832,0.0,5.2434354836186726e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,795.0,829.6163496519277,34.616349651927734,12.9375
PERSONAL CARE,10,Quito,Pichincha,C,15,16,32,0.16598464064782767,0.17278336639705613,-0.0067987257492284625,-0.002303190772510861,0.0,8.640567334841267e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,192.4375,181.68626654135485,-10.75123345864515,8.1875
PRODUCE,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16,32,0.1541997334128779,0.16102810297715675,-0.006828369564278847,-0.0021524921638191793,0.0,7.457164090951807e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,579.570125,634.3197901677344,54.74966516773435,20.125
PERSONAL CARE,31,Babahoyo,Los Rios,B,10,16,32,0.19363169524442264,0.20058808149807095,-0.006956386253648306,-0.00274234503584779,0.0,0.00011758701054205284,0.0005611672278338945,0.0005611672278338945,False,0.0,273.6875,297.2126927608304,23.525192760830414,8.5625
MEATS,15,Ibarra,Imbabura,C,15,16,32,0.19687760000280521,0.20396957746983327,-0.007091977467028054,-0.002842799150357747,0.0,0.00012156234435061196,0.0005611672278338945,0.0005611672278338945,False,0.0,131.150186875,132.35162205072163,1.2014351757216373,2.4375
BEVERAGES,54,El Carmen,Manabi,C,3,16,32,0.43446356338172243,0.4417130881304292,-0.0072495247487067704,-0.006351864319376399,0.0,0.0005919883683367453,0.0005611672278338945,0.0005611672278338945,False,0.0,3908.6875,3016.1194755069764,-892.5680244930238,19.5
EGGS,50,Ambato,Tungurahua,A,14,16,32,0.12283648028905726,0.13010208102425228,-0.007265600735195013,-0.001837750597037155,0.0,4.732179191415145e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,112.6875,118.03708319549392,5.349583195493917,3.0
HOME APPLIANCES,15,Ibarra,Imbabura,C,15,16,32,0.31004331532351065,0.31731180797833786,-0.007268492654827208,-0.0045599261056877005,0.0,0.00030147492669346614,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.1875,0.3257389077461598,0.13823890774615982,0.0
BREAD/BAKERY,27,Daule,Guayas,D,1,16,32,0.14362097357504913,0.15094956524613684,-0.007328591671087709,-0.002158787197352758,0.0,6.469075005958437e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,648.16062625,686.7496410778213,38.58901482782122,8.5
PLAYERS AND ELECTRONICS,14,Riobamba,Chimborazo,C,7,16,32,0.5160940139868008,0.5234505240664731,-0.007356510079672307,-0.007647419872457151,0.0,0.0008353415764218844,0.0005611672278338945,0.0005611672278338945,False,0.0,5.6875,3.553920315759391,-2.133579684240609,0.0
HOME APPLIANCES,45,Quito,Pichincha,A,11,16,32,0.5157244091744428,0.5231595478144103,-0.007435138639967476,-0.00772424625105006,0.0,0.0008341455318923891,0.0005611672278338945,0.0005611672278338945,False,0.4375,0.9375,0.6922548952875553,-0.24524510471244465,0.0
BABY CARE,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,16,32,0.33784986069374484,0.3453595451882142,-0.007509684494469371,-0.005130687081827387,0.0,0.0003579760257667163,0.0005611672278338945,0.0005611672278338945,False,0.6875,0.4375,0.45146118480158925,0.013961184801589286,0.0625
PET SUPPLIES,35,Playas,Guayas,C,3,16,32,0.5098138811079572,0.5174574242297378,-0.007643543121780616,-0.007851992520116535,0.0,0.0008151354224145223,0.0005611672278338945,0.0005611672278338945,False,0.375,0.9375,0.9215944862985276,-0.015905513701472362,0.0
HOME AND KITCHEN I,8,Quito,Pichincha,D,8,16,32,0.3338816597401895,0.34164386766985866,-0.00776220792966914,-0.005243569605556178,0.0,0.0003496162267069093,0.0005611672278338945,0.0005611672278338945,False,0.0,38.0,40.52154218089795,2.5215421808979515,0.9375
PREPARED FOODS,38,Loja,Loja,D,4,16,32,0.24133643527753795,0.24929461439364206,-0.007958179116104108,-0.00390452977320542,0.0,0.000182663696056509,0.0005611672278338945,0.0005611672278338945,False,0.0,82.840625625,81.88003916684852,-0.9605864581514769,0.0
LAWN AND GARDEN,44,Quito,Pichincha,A,5,16,32,0.34439001524507445,0.3524218453341478,-0.008031830089073322,-0.005596674468223373,0.0,0.00037196969372822736,0.0005611672278338945,0.0005611672278338945,False,0.0,29.0,25.901715295058985,-3.098284704941017,0.4375
DAIRY,24,Guayaquil,Guayas,D,1,16,32,0.10208604084958066,0.1102349327334193,-0.008148891883838646,-0.0017301806583992305,0.0,3.268429909479008e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,1276.125,1353.9931214770231,77.86812147702304,20.5
POULTRY,29,Guayaquil,Guayas,E,10,16,32,0.15931465174663187,0.16747404793737045,-0.008159396190738577,-0.0026663984713780585,0.0,7.960088402955393e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,200.9204375,219.0073980668643,18.086960566864313,2.9375
HOME AND KITCHEN II,32,Guayaquil,Guayas,C,3,16,32,0.6324264732274798,0.6406104150108761,-0.00818394178339632,-0.010418459781458611,0.0,0.0012543725340367988,0.0005611672278338945,0.0005611672278338945,False,0.0,4.6875,3.2071554021842736,-1.4803445978157264,0.0
PREPARED FOODS,39,Cuenca,Azuay,B,6,16,32,0.23382665476206482,0.24212902860339375,-0.008302373841328925,-0.003951562015205218,0.0,0.00017147250278485367,0.0005611672278338945,0.0005611672278338945,False,0.0,53.111687625,61.013805659821855,7.9021180348218545,0.3125
FROZEN FOODS,39,Cuenca,Azuay,B,6,16,32,0.2819876771437742,0.2903611057904241,-0.008373428646649916,-0.004792521694896426,0.0,0.0002493829247328564,0.0005611672278338945,0.0005611672278338945,False,0.0,73.3935,72.76187074408787,-0.6316292559121268,3.125
PET SUPPLIES,44,Quito,Pichincha,A,5,16,32,0.271227735674932,0.27981944589406477,-0.008591710219132742,-0.004734437701110636,0.0,0.00023071437272624177,0.0005611672278338945,0.0005611672278338945,False,0.0,39.8125,46.85688663059429,7.044386630594289,0.0
GROCERY I,43,Esmeraldas,Esmeraldas,E,10,16,32,0.105772795877362,0.11444752305392801,-0.008674727176566005,-0.0019103511854652935,0.0,3.5087661301162354e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,5084.8965,5037.065752671802,-47.830747328197845,56.25
SCHOOL AND OFFICE SUPPLIES,33,Quevedo,Los Rios,C,3,16,32,0.1815136143082157,0.19019971010172143,-0.008686095793505738,-0.0032287375435471888,0.0,0.00010332962730754263,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.19230995149632366,0.19230995149632366,0.0
AUTOMOTIVE,28,Guayaquil,Guayas,E,10,16,32,0.5688314128038888,0.577546121188173,-0.00871470838428412,-0.009990345907035625,0.0,0.0010147839670917901,0.0005611672278338945,0.0005611672278338945,False,0.0,6.5,7.347592017942709,0.8475920179427093,0.0
DAIRY,51,Guayaquil,Guayas,A,17,16,32,0.10348811290544283,0.11221966184569519,-0.008731548940252368,-0.001883462992032495,0.0,3.3588250946317604e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,1597.3125,1687.5268641767072,90.21436417670718,20.4375
BREAD/BAKERY,26,Guayaquil,Guayas,D,10,16,32,0.1572687541910428,0.1660540539760262,-0.008785299784983408,-0.0028404877970703776,0.0,7.756956337529942e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,229.5625,219.43471099839687,-10.127789001603123,7.625
CELEBRATION,45,Quito,Pichincha,A,11,16,32,0.32795161460956507,0.3367979389422592,-0.008846324332694111,-0.005880590150733056,0.0,0.00033730750222985776,0.0005611672278338945,0.0005611672278338945,False,0.0,27.6875,25.959619509858953,-1.7278804901410458,0.0
"LIQUOR,WINE,BEER",1,Quito,Pichincha,D,13,16,32,0.18830841455519248,0.19725389299100068,-0.008945478435808202,-0.0034490393078149204,0.0,0.00011121052926283899,0.0005611672278338945,0.0005611672278338945,False,0.0,87.625,84.92373311789245,-2.701266882107552,3.875
FROZEN FOODS,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,16,32,0.2405187516057036,0.24954875939424584,-0.009030007788542238,-0.004425313441241051,0.0,0.0001814280095120922,0.0005611672278338945,0.0005611672278338945,False,0.0,94.874562,84.07578166123776,-10.798780338762247,3.6875
HARDWARE,14,Riobamba,Chimborazo,C,7,16,32,0.41155612528060664,0.4207902124777449,-0.009234087197138252,-0.007685958661079295,0.0,0.0005312079834813588,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.3125,0.4240806373283825,0.11158063732838253,0.0
BREAD/BAKERY,45,Quito,Pichincha,A,11,16,32,0.09526339341093051,0.10453600133356415,-0.009272607922633638,-0.0018526614506452054,0.0,2.8461550080572825e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,1230.04875,1276.2776496120136,46.228899612013706,8.6875
BOOKS,49,Quito,Pichincha,A,11,16,32,0.21203204415370497,0.22136945780535605,-0.009337413651651083,-0.004046849101038613,0.0,0.00014099686435723398,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.2277122256619834,0.2277122256619834,0.0
HARDWARE,42,Cuenca,Azuay,D,2,16,32,0.5114138954331757,0.5208022669663456,-0.009388371533169848,-0.00969082883514949,0.0,0.000820259939477966,0.0005611672278338945,0.0005611672278338945,False,0.3125,1.1875,0.8100214340784333,-0.3774785659215667,0.0
LINGERIE,13,Latacunga,Cotopaxi,C,15,16,32,0.7273159899792693,0.7367944768552668,-0.009478486875997505,-0.013877551844901692,0.0,0.001659024215164109,0.0005611672278338945,0.0005611672278338945,False,0.1875,3.0,1.5579211681368714,-1.4420788318631286,0.0
POULTRY,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,16,32,0.17961760743129518,0.18914146170939072,-0.009523854278095545,-0.003512007638222049,0.0,0.00010118223496950083,0.0005611672278338945,0.0005611672278338945,False,0.0,186.08481375,179.30322237737005,-6.781591372629942,3.0
HOME AND KITCHEN II,29,Guayaquil,Guayas,E,10,16,32,0.3465792753555619,0.3562292241839333,-0.009649948828371446,-0.006782066056700675,0.0,0.0003767138890828773,0.0005611672278338945,0.0005611672278338945,False,0.0,21.625,19.55663455534784,-2.0683654446521578,0.4375
HOME AND KITCHEN II,10,Quito,Pichincha,C,15,16,32,0.4149688321585575,0.42476226786558496,-0.009793435707027454,-0.008223852539277876,0.0,0.0005400542783928064,0.0005611672278338945,0.0005611672278338945,False,0.0,9.0,6.249479366427551,-2.750520633572448,0.1875
DAIRY,17,Quito,Pichincha,C,12,16,32,0.14618379090654263,0.1560537584197813,-0.009869967513238681,-0.002983074793131691,0.0,6.702007258927136e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,744.125,771.1384989860795,27.01349898607957,27.375
POULTRY,43,Esmeraldas,Esmeraldas,E,10,16,32,0.15640660263987136,0.16637744460214124,-0.009970841962269883,-0.003218428722991957,0.0,7.672141766776497e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,264.311125,245.5356946476426,-18.775430352357407,2.4375
PERSONAL CARE,27,Daule,Guayas,D,1,16,32,0.1826008779465989,0.19261998879441508,-0.010019110847816176,-0.0037593794562918795,0.0,0.00010457122038555556,0.0005611672278338945,0.0005611672278338945,False,0.0,262.875,259.4746529932285,-3.400347006771474,9.125
BABY CARE,2,Quito,Pichincha,D,13,16,32,0.19579305358069055,0.2058506585027473,-0.010057604922056762,-0.004039573775563542,0.0,0.00012022672394650823,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.20404851603857466,0.20404851603857466,0.0
PREPARED FOODS,44,Quito,Pichincha,A,5,16,32,0.13556527267011395,0.14586595497556848,-0.010300682305454528,-0.002898933666812223,0.0,5.763726409413715e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,302.336875,330.24261028427355,27.90573528427355,0.0
SEAFOOD,42,Cuenca,Azuay,D,2,16,32,0.3179546266665408,0.3283941999682409,-0.010439573301700089,-0.0067476059541216465,0.0,0.00031705656613230073,0.0005611672278338945,0.0005611672278338945,False,0.0,14.78125,16.003280936454956,1.222030936454955,0.75
BOOKS,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,16,32,0.19032467444077134,0.20085273000029194,-0.010528055559520605,-0.004118337447584573,0.0,0.00011360479046538638,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.1990245845505418,0.1990245845505418,0.0
MEATS,3,Quito,Pichincha,D,8,16,32,0.09536233151736241,0.10601402688854705,-0.010651695371184641,-0.0021449996246982444,0.0,2.8520699645738685e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,768.656816875,807.0629851982662,38.40616832326628,6.8125
DAIRY,9,Quito,Pichincha,B,6,16,32,0.11970809017440073,0.13048259556440014,-0.010774505389999411,-0.0026956808920203593,0.0,4.4942109967776236e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,827.375,875.9083343840297,48.53333438402967,32.5
EGGS,18,Quito,Pichincha,B,16,16,32,0.22456393519918774,0.23554420400302717,-0.010980268803839427,-0.005052111047274689,0.0,0.00015815629193766584,0.0005611672278338945,0.0005611672278338945,False,0.0,185.875,197.3216896656625,11.446689665662495,4.75
PLAYERS AND ELECTRONICS,17,Quito,Pichincha,C,12,16,32,0.5244537387785024,0.5356556167490538,-0.011201877970551388,-0.011875215636059588,0.0,0.0008626225867405675,0.0005611672278338945,0.0005611672278338945,False,0.0,9.8125,7.215839594174916,-2.5966604058250837,0.0
DAIRY,41,Machala,El Oro,D,4,16,32,0.1014393912521019,0.11276391525910057,-0.011324524006998668,-0.0024257504869646066,0.0,3.227154237647408e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,731.25,774.0131051952167,42.7631051952167,18.1875
CLEANING,54,El Carmen,Manabi,C,3,16,32,0.31840358632296295,0.32976455730631743,-0.01136097098335448,-0.007363819472107014,0.0,0.00031795258142994237,0.0005611672278338945,0.0005611672278338945,False,0.0,1190.9375,1293.7983842477024,102.8608842477025,18.6875
PLAYERS AND ELECTRONICS,42,Cuenca,Azuay,D,2,16,32,0.38155392843555386,0.39300168277691505,-0.011447754341361194,-0.008866922360883212,0.0,0.00045658150211422033,0.0005611672278338945,0.0005611672278338945,False,0.0,9.25,8.62496449287937,-0.6250355071206304,0.0
HOME APPLIANCES,28,Guayaquil,Guayas,E,10,16,32,0.5815783711275254,0.5933087962026116,-0.011730425075086148,-0.013781925888046387,0.0,0.0010607741976021658,0.0005611672278338945,0.0005611672278338945,False,0.375,1.0625,0.5051157207727819,-0.557384279227218,0.0
DELI,54,El Carmen,Manabi,C,3,16,32,0.18815107335498962,0.20000101977377507,-0.01184994641878545,-0.004599581505915287,0.0,0.00011102476286509518,0.0005611672278338945,0.0005611672278338945,False,0.0,236.5723125,244.88217381878448,8.309861318784472,9.375
HOME AND KITCHEN I,31,Babahoyo,Los Rios,B,10,16,32,0.3201109368380496,0.3322435854538748,-0.012132648615825192,-0.007914788191912422,0.0,0.0003213715879074514,0.0005611672278338945,0.0005611672278338945,False,0.0,23.125,22.400643149598544,-0.7243568504014574,0.8125
POULTRY,15,Ibarra,Imbabura,C,15,16,32,0.20632341306064406,0.21876407688758945,-0.012440663826945392,-0.005288370559485993,0.0,0.00013350682894560783,0.0005611672278338945,0.0005611672278338945,False,0.0,113.44368775,111.83175067546772,-1.6119370745322854,2.625
MEATS,27,Daule,Guayas,D,1,16,32,0.11336734271962372,0.12589430641438532,-0.012526963694761598,-0.002997221992250519,0.0,4.030717751430569e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,306.779938125,318.76192866270827,11.981990537708242,5.9375
SCHOOL AND OFFICE SUPPLIES,4,Quito,Pichincha,D,9,16,32,0.21693970226940654,0.22950785345440453,-0.012568151184997989,-0.005611020376509679,0.0,0.0001475993800709037,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.21331218522611783,0.1508121852261178,0.0
GROCERY I,19,Guaranda,Bolivar,C,15,16,32,0.10939490512662664,0.12219734841529091,-0.01280244328866427,-0.0029649466920643568,0.0,3.753190823299085e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,3474.9375,3520.852603975342,45.915103975341935,53.8125
DAIRY,34,Guayaquil,Guayas,B,6,16,32,0.15742448716548066,0.17034388898436234,-0.012919401818881682,-0.004234571355002173,0.0,7.77232635807681e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,646.0625,682.4443999420768,36.381899942076714,29.4375
SCHOOL AND OFFICE SUPPLIES,29,Guayaquil,Guayas,E,10,16,32,0.6095024393247922,0.6224255813736351,-0.012923142048842928,-0.015920380805435674,0.0,0.001165084299965307,0.0005611672278338945,0.0005611672278338945,False,0.1875,1.875,1.7538894534553817,-0.12111054654461817,0.0
PLAYERS AND ELECTRONICS,4,Quito,Pichincha,D,9,16,32,0.3403290725953931,0.35334478641620093,-0.01301571382080785,-0.009028660433870322,0.0,0.0003632491062109123,0.0005611672278338945,0.0005611672278338945,False,0.0,9.0625,9.199047318093767,0.13654731809376752,0.0
DAIRY,10,Quito,Pichincha,C,15,16,32,0.18011087882306248,0.19332161003647572,-0.013210731213413235,-0.004933316236679287,0.0,0.00010173873758839709,0.0005611672278338945,0.0005611672278338945,False,0.0,319.5,290.4326744684874,-29.067325531512623,14.5
